Customer ID,Customer Name,Segment,Orders,Sales,Profit,Quantity,First_Order,Last_Order,Average_Order_Value,Profit_Margin,Customer_Type
TS-21085,Thais Sissman,Consumer,2,4.833,-3.3156,4,2015-07-19,2017-07-01,2.4165,-0.6860335195530726,Repeat Customer
TS-21160,Theresa Swint,Corporate,6,2163.6240000000003,260.87440000000004,60,2014-04-23,2016-08-13,360.60400000000004,0.12057289066861895,Repeat Customer
TS-21205,Thomas Seio,Corporate,7,5371.09,862.8877,67,2014-03-21,2017-06-15,767.2985714285714,0.16065411303850802,Repeat Customer
TS-21340,Toby Swindell,Consumer,5,974.7819999999999,-184.97889999999998,51,2014-01-19,2017-05-18,194.95639999999997,-0.18976437808658755,Repeat Customer
TS-21370,Todd Sumrall,Corporate,6,11891.751,2371.7144000000003,59,2014-10-28,2017-11-24,1981.9585,0.19944198293422055,Repeat Customer
TS-21430,Tom Stivers,Corporate,5,2054.14,48.70169999999999,31,2014-07-30,2017-11-07,410.828,0.023709046121491228,Repeat Customer
TS-21505,Tony Sayre,Consumer,6,2243.274,11.377899999999983,54,2014-12-20,2017-12-19,373.87899999999996,0.00507200636212963,Repeat Customer
TS-21610,Troy Staebel,Consumer,7,2820.424,-294.6981,44,2014-08-16,2017-12-06,402.9177142857143,-0.10448716221390827,Repeat Customer
TS-21655,Trudy Schmidt,Consumer,5,3368.094,220.91629999999998,52,2015-04-25,2017-06-05,673.6188,0.06559089502846416,Repeat Customer
TT-21070,Ted Trevino,Consumer,7,4915.602,751.9567,66,2014-05-18,2017-11-29,702.2288571428571,0.15297347100111033,Repeat Customer
TT-21220,Thomas Thornton,Consumer,8,1427.0439999999999,278.7371,55,2014-09-23,2017-06-30,178.38049999999998,0.1953248112882294,Repeat Customer
TT-21265,Tim Taslimi,Corporate,3,439.5,93.9162,8,2015-08-15,2016-11-19,146.5,0.2136887372013652,Repeat Customer
TT-21460,Tonja Turnell,Home Office,7,5364.808,1124.4999,48,2015-08-12,2017-12-18,766.4011428571429,0.20960673709105712,Repeat Customer
TW-21025,Tamara Willingham,Home Office,7,5278.826,737.3905,57,2014-12-22,2017-10-27,754.118,0.13968835115989806,Repeat Customer
TZ-21580,Tracy Zic,Consumer,4,1707.286,224.8887,30,2014-11-11,2017-11-25,426.8215,0.13172292164288818,Repeat Customer
VB-21745,Victoria Brennan,Corporate,6,2005.596,371.2398,37,2015-07-17,2017-08-03,334.266,0.18510198464695782,Repeat Customer
VD-21670,Valerie Dominguez,Consumer,6,6442.254,1617.7874000000002,71,2014-04-08,2016-05-28,1073.709,0.2511213311365867,Repeat Customer
VF-21715,Vicky Freymann,Home Office,5,847.944,-96.27799999999999,35,2014-01-03,2017-12-17,169.5888,-0.11354287547290859,Repeat Customer
VG-21790,Vivek Gonzalez,Consumer,6,846.01,143.6268,32,2014-08-08,2017-08-07,141.00166666666667,0.16976962447252397,Repeat Customer
VG-21805,Vivek Grady,Corporate,5,427.372,-52.333,16,2014-09-22,2017-03-19,85.4744,-0.12245303857061295,Repeat Customer
VM-21685,Valerie Mitchum,Home Office,7,2454.866,513.5269,37,2014-07-04,2017-07-16,350.69514285714286,0.20918734464528815,Repeat Customer
VM-21835,Vivian Mathis,Consumer,5,380.69,116.6373,25,2014-03-22,2017-04-09,76.138,0.30638393443484196,Repeat Customer
VP-21730,Victor Preis,Home Office,3,993.9019999999999,205.3888,18,2015-05-07,2017-11-30,331.30066666666664,0.2066489452682458,Repeat Customer
VP-21760,Victoria Pisteka,Corporate,7,3360.526,-1018.7768,65,2014-06-09,2017-10-16,480.07514285714285,-0.303159921988403,Repeat Customer
VS-21820,Vivek Sundaresam,Consumer,4,1055.981,-262.8093,38,2014-07-01,2017-05-23,263.99525,-0.24887692108096643,Repeat Customer
VT-21700,Valerie Takahito,Home Office,2,1736.596,-224.08889999999997,42,2014-06-06,2015-05-04,868.298,-0.12903916627701548,Repeat Customer
VW-21775,Victoria Wilson,Corporate,10,6134.0380000000005,-874.6645,77,2014-07-15,2017-11-17,613.4038,-0.14259195981505166,Repeat Customer
WB-21850,William Brown,Consumer,11,6160.102,714.3311,146,2014-04-11,2017-11-11,560.0092727272727,0.11596092077696116,Repeat Customer
XP-21865,Xylona Preis,Consumer,11,2374.658,621.23,100,2014-01-20,2017-11-17,215.878,0.26160819789628653,Repeat Customer
YC-21895,Yoseph Carroll,Corporate,5,5454.35,1305.629,31,2014-11-17,2017-12-26,1090.8700000000001,0.23937389423120992,Repeat Customer
YS-21880,Yana Sorensen,Corporate,8,6720.4439999999995,1778.2923,58,2015-07-25,2017-12-21,840.0554999999999,0.2646093472395574,Repeat Customer
ZC-21910,Zuschuss Carroll,Consumer,13,8025.707,-1032.1490000000001,105,2014-10-13,2017-11-06,617.362076923077,-0.12860536772648193,Repeat Customer
ZD-21925,Zuschuss Donatelli,Consumer,5,1493.944,249.1307,32,2014-08-27,2017-11-06,298.7888,0.16676040065758824,Repeat Customer
